Bořitov	16.5911907|49.4250351|Blansko|Jihomoravský kraj
Borkovany	16.8101113|49.0281637|Břeclav|Jihomoravský kraj
Borkovice	14.6434319|49.2079482|Tábor|Jihočeský kraj
Borohrádek	16.0932646|50.0977704|Rychnov nad Kněžnou|Královéhradecký kraj
Borotice	14.2797085|49.7349722|Příbram|Středočeský kraj	16.2426108|48.8572905|Znojmo|Jihomoravský kraj
Borotín	16.6714849|49.5813469|Blansko|Jihomoravský kraj
Borová	16.1622366|49.7416816|Svitavy|Pardubický kraj
Borová Lada	13.6598605|48.989839|Prachatice|Jihočeský kraj
Borovany	14.6422671|48.898604|České Budějovice|Jihočeský kraj
Borovná	15.394612|49.1645981|Jihlava|Kraj Vysočina
Borovnice	15.6171942|50.5091556|Trutnov|Královéhradecký kraj	16.202554|49.6672284|Žďár nad Sázavou|Kraj Vysočina	16.2453185|50.0629083|Rychnov nad Kněžnou|Královéhradecký kraj	14.5189889|48.9120743|České Budějovice|Jihočeský kraj	15.018338|49.6487348|Benešov|Středočeský kraj
Borovnička	15.6672129|50.5008642|Trutnov|Královéhradecký kraj
Borovník	16.2293556|49.3555558|Brno-venkov|Jihomoravský kraj
Borovno	13.6903807|49.6219874|Plzeň-jih|Plzeňský kraj
Borovy	13.3023418|49.5251084|Plzeň-jih|Plzeňský kraj
Boršice	17.3508527|49.062543|Uherské Hradiště|Zlínský kraj
Boršice u Blatnice	17.5710038|48.9348624|Uherské Hradiště|Zlínský kraj
Boršov	15.4341975|49.4039426|Jihlava|Kraj Vysočina
Boršov nad Vltavou	14.4339921|48.921782|České Budějovice|Jihočeský kraj
Bor u Skutče	16.1269523|49.8223118|Chrudim|Pardubický kraj
Borušov	16.7404556|49.7805523|Svitavy|Pardubický kraj
Bory	16.0261819|49.4257646|Žďár nad Sázavou|Kraj Vysočina
Boseň	15.0228062|50.5041042|Mladá Boleslav|Středočeský kraj
Bošice	13.8403309|49.0892882|Prachatice|Jihočeský kraj
Bošilec	14.6462192|49.1493184|České Budějovice|Jihočeský kraj
Bošín	16.2029686|50.0341328|Ústí nad Orlicí|Pardubický kraj
Boskovice	16.6599761|49.4875115|Blansko|Jihomoravský kraj
Boskovštejn	15.929554|48.9826966|Znojmo|Jihomoravský kraj
Bosonohy	
